Date,Flow,405_Martin_Luther_King,410_Lawndale_Street ,420_South_Main_Street ,430_Stella_Link_Road ,440_Rice_Avenue,460_Gessner_Road,465_Beltway_8,470_Belle_Park_Drive,475_Bellaire_Boulevard,485_SH_6,Flow CMS - 08075110
12/29/2010 16:45,311.4848,0,0,4.826,3.81,5.08,5.08,0,0,1.016,0,245.789824
12/29/2010 17:00,356.79168,0,0,2.032,1.016,2.032,0,0,0,0,0,269.859104
12/29/2010 17:15,393.60352,0,0,1.016,1.016,1.016,2.032,0,1.016,0,2.032,308.65312
12/29/2010 17:30,407.76192,0,0,1.016,1.016,0,1.016,0,0.762,2.032,1.016,351.12832
12/29/2010 17:45,416.25696,0,0,0,0,1.016,0,0,0,0,0,382.2768
12/29/2010 18:00,413.42528,0,0,0,0,0,1.016,0,0,0,0,407.76192
12/29/2010 18:15,407.76192,0,0,0,1.016,0,1.016,0,0,0,0,419.08864
12/29/2010 18:30,396.4352,0,0,0,0,0,0,0,0,0,0,427.58368
12/29/2010 18:45,385.10848,0,0,0,0,0,0,0,0,0,0,424.752
12/29/2010 19:00,373.78176,0,0,0,0,0,0,0,0,0,0,419.08864
12/29/2010 19:15,359.62336,0,0,0,0,0,0,0,0,0,0,413.42528
12/29/2010 19:30,348.29664,0,0,0,0,0,0,0,0,0,0,404.93024
12/29/2010 19:45,336.96992,0,0,0,0,0,0,0,0,0,0,390.77184
12/29/2010 20:00,322.81152,0,0,0,0,0,0,0,0,0,0,379.44512
12/29/2010 20:15,308.65312,0,0,2.032,0,0,0,0,0,0,0,365.28672
12/29/2010 20:30,294.49472,0,0,0,0,0,0,0,0,0,0,351.12832
12/29/2010 20:45,280.33632,0,0,0,0,0,0,0,0,0,0,334.13824
12/29/2010 21:00,264.76208,0,0,0,0,0,0,0,0,0,0,319.97984
12/29/2010 21:15,249.754176,0,0,0,0,0,0,0,0,0,0,305.82144
12/29/2010 21:30,235.878944,0,0,0,0,0,0,0,0,0,0,288.83136
12/29/2010 21:45,219.738368,0,0,0,0,0,0,0,0,0,0,273.823456
12/29/2010 22:00,206.429472,0,0,0,0,0,0,0,0,0,0,258.815552
12/29/2010 22:15,192.271072,0,0,0,0,0,0,0,0,0,0,243.241312
12/29/2010 22:30,178.962176,0,0,0,0,0,0,0,0,0,0,228.799744
12/29/2010 22:45,167.352288,0,0,0,0,0,0,0,0,0,0,212.092832
12/29/2010 23:00,156.308736,0,0,0,0,0,0,0,0,0,0,194.536416
12/29/2010 23:15,144.982016,0,0,0,0,0,0,0,0,0,0,178.962176
12/29/2010 23:30,135.92064,0,0,1.016,0,0,0,0,0,0,0,165.936448
12/29/2010 23:45,127.142432,0,0,0,0,0,0,0,0,0,0,155.7424
12/30/2010 0:00,118.647392,0,0,0,0,0,0,0,0,0,0,146.681024
12/30/2010 0:15,111.85136,0,0,0,0,0,0,0,0,0,0,139.318656
12/30/2010 0:30,105.621664,0,0,0,0,0,0,0,0,0,0,132.239456
12/30/2010 0:45,98.825632,0,0,0,0,0,0,0,0,0,0,126.859264
12/30/2010 1:00,94.011776,0,0,0,0,0,0,0,0,0,0,121.195904
12/30/2010 1:15,88.631584,0,0,0,0,0,0,0,0,0,0,116.09888
12/30/2010 1:30,84.9504,0,0,0,0,0,0,0,0,0,0,111.568192
12/30/2010 1:45,80.70288,0,0,0,0,0,0,0,0,0,0,107.60384
12/30/2010 2:00,76.738528,0,0,0,0,0,0,0,0,0,0,104.205824
12/30/2010 2:15,73.057344,0,0,0,0,0,0,0,0,0,0,100.807808
12/30/2010 2:30,70.508832,0,0,0,0,0,0,0,0,0,0,97.69296
12/30/2010 2:45,67.96032,0,0,0,0,0,0,0,0,0,0,95.144448
12/30/2010 3:00,65.411808,0,0,0,0,0,0,0,0,0,0,92.595936
12/30/2010 3:15,62.580128,0,0,0,0,0,0,0,0,0,0,90.330592
12/30/2010 3:30,60.314784,0,0,0,0,0,0,0,0,0,0,88.631584
1/9/2011 9:45,75.889024,0,0,0,0,0,0,0,0,0,0,88.348416
1/9/2011 10:00,77.021696,0,0,0,0,0,0,0,0,0,0,90.047424
1/9/2011 10:15,77.021696,0,0,0,0,0,0,0,0,0,0,91.463264
1/9/2011 10:30,75.322688,0,0,0,0,0,0,0,0,0,0,92.0296
1/9/2011 10:45,73.057344,0,0,0,0,0,0,0,0,0,0,92.312768
1/9/2011 11:00,70.225664,0,0,0,0,0,0,0,0,0,0,92.0296
1/9/2011 11:15,66.54448,0,0,0,0,0,0,0,0,0,0,91.180096
1/9/2011 11:30,63.146464,0,0,0,0,0,0,0,0,0,0,90.047424
1/9/2011 11:45,59.182112,0,0,0,0,0,0,0,0,0,0,89.481088
1/9/2011 12:00,55.784096,0,0,0,0,0,0,0,0,0,0,89.764256
1/9/2011 12:15,52.38608,0,0,0,0,0,0,0,0,0,0,90.330592
1/9/2011 12:30,48.704896,0,0,0,0,0,0,0,0,0,0,91.463264
1/9/2011 12:45,45.590048,0,0,0,0,0,0,0,0,0,0,91.746432
1/9/2011 13:00,43.324704,0,0,0,0,0,0,0,0,0,0,91.746432
1/9/2011 13:15,40.776192,0,0,0,0,0,0,0,0,0,0,91.180096
1/9/2011 13:30,38.22768,0,0,0,0,0,0,0,0,0,0,90.047424
1/9/2011 13:45,35.962336,0,0,0,0,0,0,0,0,0,0,88.065248
1/24/2011 13:30,86.932576,0,0,1.016,1.016,0,0,0,0,0,1.016,93.162272
1/24/2011 13:45,85.516736,0,0,1.016,2.032,2.032,0,0,1.016,1.016,1.016,99.1088
1/24/2011 14:00,84.100896,0,0,2.032,0,0,0,0,1.016,1.016,0,103.35632
1/24/2011 14:15,84.9504,0,0,1.016,1.016,0,2.032,0,5.08,4.064,4.064,105.055328
1/24/2011 14:30,88.348416,0,0,1.016,1.016,1.016,1.016,0,0,1.016,1.016,106.471168
1/24/2011 14:45,88.914752,0,0,1.016,0,0,0,0,0,0,0,107.60384
1/24/2011 15:00,89.764256,0,0,0,1.016,0,0,0,0,0,0,108.170176
1/24/2011 15:15,90.896928,0,0,0,0,0,0,0,0,0,0,108.170176
1/24/2011 15:30,90.330592,0,0,1.016,0,1.016,0,0,0,0,0,108.453344
1/24/2011 15:45,89.764256,0,0,1.016,1.016,0,0,0,1.016,1.016,1.016,108.170176
1/24/2011 16:00,88.631584,0,0,1.016,1.016,0,2.032,0,1.016,1.016,0,107.60384
1/24/2011 16:15,88.914752,0,0,0,0,1.016,0,0,1.016,0,0,107.037504
1/24/2011 16:30,89.764256,0,0,0,0,0,0,0,0,0,1.016,106.754336
1/24/2011 16:45,90.61376,0,0,0,0,0,0,0,0,0,1.016,107.037504
1/24/2011 17:00,89.19792,0,0,0,0,0,0,0,0,0,0,107.037504
1/24/2011 17:15,86.649408,0,0,0,0,0,0,0,0,0,0,106.754336
1/24/2011 17:30,83.817728,0,0,0,0,0,0,0,0,0,0,105.621664
1/24/2011 17:45,81.552384,0,0,0,0,0,0,0,0,0,0,104.488992
1/24/2011 18:00,79.003872,0,0,1.016,0,0,0,0,0,0,0,102.506816
1/24/2011 18:15,76.45536,0,0,0,0,0,0,0,0,0,0,100.52464
1/24/2011 18:30,74.190016,0,0,0,0,0,0,0,0,0,0,98.259296
1/24/2011 18:45,71.641504,0,0,0,1.016,0,0,0,0,0,0,96.27712
1/24/2011 19:00,69.942496,0,0,0,0,0,0,0,0,0,0,94.294944
1/24/2011 19:15,67.677152,0,0,0,0,0,0,0,0,0,0,92.312768
1/24/2011 19:30,65.12864,0,0,0,0,0,0,0,0,0,0,90.330592
1/24/2011 19:45,62.29696,0,0,0,0,0,0,0,0,0,0,88.914752
10/9/2011 9:45,33.130656,0,0,0,0,0,0,0,0,0,0,90.330592
10/9/2011 10:00,30.015808,0,0,0,0,0,0,0,0,0,0,98.825632
10/9/2011 10:15,27.2124448,0,0,0,0,3.048,0,0,0,0,0,97.126624
10/9/2011 10:30,25.4284864,0,0,0,0,0,0,0,0,0,0,94.294944
10/9/2011 10:45,24.1542304,0,0,1.016,0,1.016,1.016,0,0,0,0,91.180096
10/9/2011 11:00,24.9754176,0,0,0,0,0,0,0,0,0,0,88.348416
10/9/2011 14:45,136.770144,0,0,0,0,0,2.032,0,3.048,0,1.016,87.78208
10/9/2011 15:00,184.908704,0,0,9.144,0,2.032,2.032,0,1.016,0,2.032,112.417696
10/9/2011 15:15,216.057184,0,0,1.016,0,2.032,1.016,0,0,4.064,1.016,145.548352
10/9/2011 15:30,233.896768,0,0,1.016,1.016,1.016,1.016,0,2.032,1.016,0,184.342368
10/9/2011 15:45,242.958144,0,0,0,0,1.016,0,0,0,0,0,221.720544
10/9/2011 16:00,255.134368,0,0,0,0,1.016,0,0,0,0,0,256.833376
10/9/2011 16:15,264.478912,0,0,0,0,1.016,1.016,0,0,0,0,276.0888
10/9/2011 16:30,260.797728,0,0,3.048,0,0,0,0,0,0,0,291.66304
10/9/2011 16:45,249.471008,0,0,1.016,0,1.016,0,0,0,0,1.016,294.49472
10/9/2011 17:00,237.011616,0,0,1.016,0,0,1.016,0,1.016,1.016,0,291.66304
10/9/2011 17:15,222.570048,0,0,3.048,0,1.016,0,0,0,0,0,283.168
10/9/2011 17:30,209.54432,0,0,0,0,0,0,0,0,0,0,277.221472
10/9/2011 17:45,198.500768,0,0,1.016,0,0,0,0,0,0,0,265.328416
10/9/2011 18:00,186.607712,0,0,0,0,0,0,0,0,0,0,255.983872
10/9/2011 18:15,175.847328,0,0,0,0,0,0,0,0,0,0,246.35616
10/9/2011 18:30,169.051296,0,0,0,0,0,0,0,0,0,0,232.19776
10/9/2011 18:45,163.104768,0,0,0,0,0,0,2.032,0,0,0,220.587872
10/9/2011 19:00,152.91072,0,0,0,0,0,0,0,0,0,0,210.393824
10/9/2011 19:15,142.433504,0,0,0,0,0,0,0,0,0,0,195.669088
10/9/2011 19:30,131.389952,0,0,0,0,0,0,0,0,0,0,183.209696
10/9/2011 19:45,120.912736,0,0,0,0,0,0,0,0,0,0,169.9008
10/9/2011 20:00,111.001856,0,0,0,0,0,0,0,0,0,0,157.441408
10/9/2011 20:15,101.374144,0,0,0,0,0,0,0,0,0,0,147.530528
10/9/2011 20:30,92.595936,0,0,0,0,0,0,0,0,0,0,138.185984
10/9/2011 20:45,85.516736,0,0,0,0,0,0,0,0,0,0,129.407776
10/9/2011 21:00,78.720704,0,0,0,0,0,0,0,0,0,0,121.195904
10/9/2011 21:15,73.057344,0,0,0,0,0,0,0,0,0,0,114.966208
10/9/2011 21:30,67.96032,0,0,0,1.016,0,0,0,0,0,0,109.586016
10/9/2011 21:45,62.863296,0,0,0,0,0,0,0,0,0,0,105.621664
10/9/2011 22:00,58.332608,0,0,0,0,0,0,0,0,0,0,100.807808
10/9/2011 22:15,54.651424,0,0,0,0,0,0,0,0,0,0,97.976128
10/9/2011 22:30,51.536576,0,0,0,0,0,0,0,0,0,0,95.427616
10/9/2011 22:45,48.704896,0,0,0,0,0,0,0,0,0,0,93.44544
10/9/2011 23:00,46.156384,0,0,0,0,0,0,0,0,0,0,89.481088
11/26/2011 15:00,111.001856,0,0,0,0,0,0,0,0,0,0,90.330592
11/26/2011 15:15,115.249376,0,0,0,0,0,0,0,0,0,0,95.427616
11/26/2011 15:30,116.382048,0,0,0,0,0,0,0,0,0,0,99.675136
11/26/2011 15:45,115.532544,0,0,0,0,0,0,0,0,0,0,104.205824
11/26/2011 16:00,112.134528,0,0,0,0,0,0,0,0,0,0,105.904832
11/26/2011 16:15,107.887008,0,0,0,0,0,0,0,0,0,0,106.188
11/26/2011 16:30,103.35632,0,0,0,0,0,0,0,0,0,0,105.904832
11/26/2011 16:45,97.976128,0,0,0,0,0,0,0,0,0,0,104.488992
11/26/2011 17:00,92.312768,0,0,0,0,0,0,0,0,0,0,103.922656
11/26/2011 17:15,85.799904,0,0,0,0,0,0,0,0,0,0,101.94048
11/26/2011 17:30,80.70288,0,0,0,0,0,0,0,0,0,0,99.958304
11/26/2011 17:45,75.322688,0,0,0,0,0,0,0,0,1.016,0,97.69296
11/26/2011 18:00,70.225664,0,0,0,0,0,0,0,0,0,0,95.144448
11/26/2011 18:15,65.694976,0,0,0,0,0,0,0,0,0,0,92.879104
11/26/2011 18:30,60.597952,0,0,0,0,0,0,0,0,0,0,90.047424
12/5/2011 3:45,83.53456,0,0,4.064,2.032,5.08,4.064,0,3.048,2.032,0,87.78208
12/5/2011 4:00,86.36624,0,0,1.016,4.064,1.016,0,0,1.016,2.032,0,90.896928
12/5/2011 4:15,94.578112,0,0,1.016,1.016,0,1.016,0,1.016,1.016,3.048,94.294944
12/5/2011 4:30,102.223648,0,0,1.016,1.016,1.016,0,0,1.016,0,0,97.69296
12/5/2011 4:45,107.320672,0,0,1.016,0,0,0,0,0,0,0,102.223648
12/5/2011 5:00,111.568192,0,0,0,0,0,0,0,0,0,0,106.188
12/5/2011 5:15,111.85136,0,0,0,0,0,0,0,0,0,0,110.718688
12/5/2011 5:30,110.43552,0,0,0,0,0,0,0,0,0,0,112.700864
12/5/2011 5:45,107.887008,0,0,0,0,0,0,0,0,0,0,114.399872
12/5/2011 6:00,105.055328,0,0,0,0,0,0,0,0,1.016,1.016,113.2672
12/5/2011 6:15,100.241472,0,0,1.016,1.016,0,1.016,0,0,0,1.016,111.85136
12/5/2011 6:30,95.993952,0,0,0,0,0,0,0,1.016,0,0,110.43552
12/5/2011 6:45,92.0296,0,0,0,0,0,0,0,0,0,0,108.170176
12/5/2011 7:00,87.215744,0,0,0,0,1.016,0,0,0,0,0,105.621664
12/5/2011 7:15,82.968224,0,0,0,0,0,0,0,0,0,0,103.35632
12/5/2011 7:30,78.154368,0,0,0,0,0,0,0,0,0,0,101.090976
12/5/2011 7:45,73.057344,0,0,0,0,0,0,0,0,0,0,98.259296
12/5/2011 8:00,69.092992,0,0,0,0,0,0,0,0,0,0,95.993952
12/5/2011 8:15,64.845472,0,0,0,0,0,0,0,0,0,0,93.44544
12/5/2011 8:30,61.164288,0,0,0,0,0,0,0,0,0,0,90.61376
12/5/2011 8:45,57.766272,0,0,0,0,0,0,0,0,0,0,88.065248
12/22/2011 4:45,127.142432,0,0,0,1.016,2.032,0,0,0,0,0,93.728608
12/22/2011 5:00,134.221632,0,0,0,0,0,1.016,0,1.016,0,0,101.090976
12/22/2011 5:15,139.601824,0,0,2.032,1.016,1.016,1.016,0,1.016,2.032,0,107.60384
12/22/2011 5:30,141.300832,0,0,0,0,0,0,0,0,0,1.016,113.550368
12/22/2011 5:45,141.584,0,0,1.016,1.016,1.016,0,0,1.016,1.016,1.016,118.081056
12/22/2011 6:00,140.734496,0,0,0,0,0,0,0,1.016,0,1.016,122.611744
12/22/2011 6:15,138.185984,0,0,1.016,1.016,1.016,3.048,0,0,1.016,0,125.160256
12/22/2011 6:30,136.486976,0,0,2.032,2.032,1.016,0,0,1.016,0,1.016,127.4256
12/22/2011 6:45,133.372128,0,0,1.016,2.032,1.016,1.016,0,0,1.016,0,128.558272
12/22/2011 7:00,135.071136,0,0,0,1.016,1.016,1.016,0,1.016,0,1.016,128.275104
12/22/2011 7:15,139.035488,0,0,4.064,1.016,0,0,0,0,0,0,129.974112
12/22/2011 7:30,137.619648,0,0,0,1.016,2.032,1.016,0,1.016,0,0,132.239456
12/22/2011 7:45,136.770144,0,0,1.016,0,0,0,0,0,0,0,134.221632
12/22/2011 8:00,133.938464,0,0,0,0,0,0,0,0,0,0,135.637472
12/22/2011 8:15,130.25728,0,0,0,0,1.016,0,0,0,0,0,134.787968
12/22/2011 8:30,125.160256,0,0,0,1.016,0,0,0,0,0,0,134.221632
12/22/2011 8:45,120.3464,0,0,0,0,0,0,0,0,0,0,131.956288
12/22/2011 9:00,114.966208,0,0,0,0,0,0,0,0,0,0,129.407776
12/22/2011 9:15,109.869184,0,0,0,0,0,0,0,0,0,0,125.726592
12/22/2011 9:30,103.922656,0,0,0,0,0,0,0,0,0,0,122.045408
12/22/2011 9:45,97.69296,0,0,0,0,0,0,0,0,0,0,118.93056
12/22/2011 10:00,92.0296,0,0,0,0,0,0,0,0,0,0,113.550368
12/22/2011 10:15,86.932576,0,0,0,0,0,0,0,0,0,0,110.152352
12/22/2011 10:30,81.835552,0,0,0,0,0,0,0,0,0,0,106.188
12/22/2011 10:45,77.304864,0,0,0,0,0,0,0,0,0,0,102.506816
12/22/2011 11:00,73.057344,0,0,0,0,0,0,0,0,0,0,99.391968
12/22/2011 11:15,69.092992,0,0,0,0,0,0,0,0,0,0,96.560288
12/22/2011 11:30,65.411808,0,0,0,0,0,0,0,0,0,0,93.44544
12/22/2011 11:45,62.013792,0,0,0,0,0,0,0,0,0,0,90.330592
1/9/2012 10:15,279.486816,0,0,11.176,15.24,15.24,14.224,0,11.176,15.24,6.096,129.974112
1/9/2012 10:30,416.25696,0,0,7.112,7.112,9.144,15.24,0,7.112,12.192,6.096,242.674976
1/9/2012 10:45,521.02912,0,0,10.16,15.24,9.144,11.176,0,2.032,3.048,3.048,368.1184
1/9/2012 11:00,586.15776,0,0,4.064,3.048,2.032,2.032,0,1.016,3.048,2.032,495.544
1/9/2012 11:15,625.80128,0,0,5.08,3.048,4.064,3.048,0,2.032,3.048,2.032,600.31616
1/9/2012 11:30,668.27648,0,0,3.048,3.048,0,5.08,0,5.08,4.064,0,688.09824
1/9/2012 11:45,688.09824,0,0,0,2.032,2.032,1.016,0,0,0,0,753.22688
1/9/2012 12:00,699.42496,0,0,0,0,0,1.016,0,1.016,1.016,3.048,801.36544
1/9/2012 12:15,707.92,0,0,4.064,3.048,3.048,1.016,0,0,0,0,838.17728
1/9/2012 12:30,713.58336,0,0,1.016,1.016,0,0,0,0,0,0,860.83072
1/9/2012 12:45,716.41504,0,0,0,0,0,0,0,0,0,0,877.8208
1/9/2012 13:00,716.41504,0,0,2.032,3.048,2.032,1.016,0,1.016,1.016,0,889.14752
1/9/2012 13:15,707.92,0,0,3.048,2.032,2.032,0,0,0,0,0,891.9792
1/9/2012 13:30,705.08832,0,0,1.016,0,0,0,0,0,0,2.032,889.14752
1/9/2012 13:45,702.25664,0,0,0,1.016,0,2.032,0,0,0,0,883.48416
1/9/2012 14:00,690.92992,0,0,1.016,0,1.016,0,0,0,0,0,886.31584
1/9/2012 14:15,679.6032,0,0,1.016,0,0,0,0,0,0,0,872.15744
1/9/2012 14:30,673.93984,0,0,0,0,0,0,0,0,0,1.016,863.6624
1/9/2012 14:45,659.78144,0,0,0,0,0,0,0,0,0,0,849.504
1/9/2012 15:00,642.79136,0,0,0,0,0,0,0,0,1.016,0,835.3456
1/9/2012 15:15,631.46464,0,0,0,0,0,0,0,1.016,0,0,818.35552
1/9/2012 15:30,614.47456,0,0,0,0,0,0,0,0,0,0,798.53376
1/9/2012 15:45,597.48448,0,0,0,0,0,0,0,0,0,0,778.712
1/9/2012 16:00,580.4944,0,0,0,0,0,0,0,0,0,0,756.05856
1/9/2012 16:15,566.336,0,0,0,0,0,0,0,0,0,0,733.40512
1/9/2012 16:30,546.51424,0,0,0,0,0,0,0,0,0,0,713.58336
1/9/2012 16:45,532.35584,0,0,0,0,0,0,0,0,0,0,693.7616
1/9/2012 17:00,515.36576,0,0,0,0,0,0,0,0,0,0,671.10816
1/9/2012 17:15,498.37568,0,0,0,0,0,0,0,0,0,0,651.2864
1/9/2012 17:30,481.3856,0,0,0,0,0,0,0,0,0,0,628.63296
1/9/2012 17:45,467.2272,0,0,0,0,0,0,0,0,0,0,605.97952
1/9/2012 18:00,450.23712,0,0,0,0,0,0,0,0,0,0,580.4944
1/9/2012 18:15,433.24704,0,0,0,0,0,0,0,0,0,0,557.84096
1/9/2012 18:30,419.08864,0,0,0,0,0,0,0,0,0,0,540.85088
1/9/2012 18:45,402.09856,0,0,0,0,0,0,0,0,0,0,515.36576
1/9/2012 19:00,385.10848,0,0,0,0,0,0,0,0,0,0,495.544
1/9/2012 19:15,368.1184,0,0,0,0,0,0,0,0,0,0,472.89056
1/9/2012 19:30,351.12832,0,0,0,0,0,0,0,0,0,0,453.0688
1/9/2012 19:45,336.96992,0,0,0,0,0,0,0,0,0,0,430.41536
1/9/2012 20:00,319.97984,0,0,0,1.016,0,0,0,0,0,0,410.5936
1/9/2012 20:15,305.82144,0,0,0,0,0,0,0,0,0,0,390.77184
1/9/2012 20:30,288.83136,0,0,0,0,0,0,0,0,0,0,370.95008
1/9/2012 20:45,273.823456,0,0,0,0,0,0,0,0,0,0,353.96
1/9/2012 21:00,259.381888,0,0,0,0,0,0,0,0,0,0,336.96992
1/9/2012 21:15,246.072992,0,0,0,0,0,0,0,0,0,0,317.14816
1/9/2012 21:30,230.498752,0,0,0,0,1.016,1.016,0,0,0,0,300.15808
1/9/2012 21:45,215.774016,0,0,0,0,0,0,0,0,0,0,283.168
1/9/2012 22:00,203.88096,0,0,0,0,0,0,0,0,0,0,267.59376
1/9/2012 22:15,191.421568,0,0,0,0,0,0,0,0,0,0,251.453184
1/9/2012 22:30,180.378016,0,0,0,0,0,0,0,0,0,0,235.595776
1/9/2012 22:45,170.183968,0,0,0,0,0,0,0,0,0,0,221.437376
1/9/2012 23:00,160.273088,0,0,0,0,0,0,0,0,0,0,205.013632
1/9/2012 23:15,151.49488,0,0,0,0,0,0,0,0,0,0,187.174048
1/9/2012 23:30,143.849344,0,0,0,1.016,0,0,0,0,0,0,176.130496
1/9/2012 23:45,137.902816,0,0,0,0,0,0,0,0,0,0,164.23744
1/10/2012 0:00,131.956288,0,0,0,0,0,0,0,0,0,0,156.025568
1/10/2012 0:15,126.576096,0,0,0,0,0,0,0,0,0,0,148.380032
1/10/2012 0:30,120.912736,0,0,0,0,0,0,0,0,0,0,142.150336
1/10/2012 0:45,116.382048,0,0,0,0,0,0,0,0,0,0,136.486976
1/10/2012 1:00,111.568192,0,0,0,0,0,0,0,0,0,0,132.239456
1/10/2012 1:15,107.60384,0,0,0,0,0,0,0,0,0,0,127.991936
1/10/2012 1:30,104.205824,0,0,0,0,0,0,0,0,0,0,124.310752
1/10/2012 1:45,99.675136,0,0,0,0,0,0,0,0,0,0,120.912736
1/10/2012 2:00,97.126624,0,0,0,0,0,0,0,0,0,0,117.231552
1/10/2012 2:15,93.44544,0,0,0,0,0,0,0,0,0,0,114.116704
1/10/2012 2:30,90.047424,0,0,0,0,0,0,0,0,0,0,111.85136
1/10/2012 2:45,87.215744,0,0,0,0,0,0,0,0,0,0,109.302848
1/10/2012 3:00,84.384064,0,0,0,0,0,0,0,0,0,0,106.471168
1/10/2012 3:15,81.269216,0,0,0,0,0,0,0,0,0,0,104.205824
1/10/2012 3:30,79.003872,0,0,0,0,0,0,0,0,0,0,102.506816
1/10/2012 3:45,76.738528,0,0,0,0,0,0,0,0,0,0,99.675136
1/10/2012 4:00,74.473184,0,0,0,0,0,0,0,0,0,0,97.69296
1/10/2012 4:15,72.774176,0,0,0,0,0,0,0,0,0,0,95.710784
1/10/2012 4:30,70.508832,0,0,0,0,0,0,0,0,0,0,93.162272
1/10/2012 4:45,68.526656,0,0,0,0,0,0,0,0,0,0,91.463264
1/10/2012 5:00,66.827648,0,0,0,0,0,0,0,0,0,0,89.764256
1/10/2012 5:15,65.411808,0,0,0,0,0,0,0,0,0,0,88.065248
1/25/2012 12:30,212.659168,0,0,0,0,0,0,0,0,0,0,120.063232
1/25/2012 12:45,261.364064,0,0,0,0,0,0,0,0,0,0,165.65328
1/25/2012 13:00,278.637312,0,0,0,1.016,1.016,0,0,0,1.016,0,209.54432
1/25/2012 13:15,282.035328,0,0,0,0,0,0,0,0,0,0,235.595776
1/25/2012 13:30,279.486816,0,0,0,0,0,0,0,0,0,0,250.037344
1/25/2012 13:45,271.274944,0,0,0,0,0,0,0,0,0,0,260.231392
1/25/2012 14:00,259.665056,0,0,1.016,0,0,0,0,0,0,0,265.045248
1/25/2012 14:15,246.072992,0,0,0,0,0,0,0,0,0,0,265.045248
1/25/2012 14:30,232.764096,0,0,0,0,0,0,0,0,0,0,261.9304
1/25/2012 14:45,216.340352,0,0,0,0,0,0,0,0,0,0,255.983872
1/25/2012 15:00,201.332448,0,0,0,0,0,0,0,0,0,0,246.639328
1/25/2012 15:15,185.758208,0,0,0,0,0,0,0,0,0,0,235.595776
1/25/2012 15:30,172.73248,0,0,0,0,0,0,0,0,0,0,223.70272
1/25/2012 15:45,159.423584,0,0,0,0,0,0,0,0,0,0,207.562144
1/25/2012 16:00,147.24736,0,0,0,0,0,0,0,0,0,0,190.855232
1/25/2012 16:15,135.92064,0,0,0,0,0,0,0,0,0,0,176.413664
1/25/2012 16:30,126.00976,0,0,0,0,0,0,0,0,0,0,163.104768
1/25/2012 16:45,117.51472,0,0,0,0,0,0,0,0,0,0,152.91072
1/25/2012 17:00,108.736512,0,0,0,0,0,0,0,0,0,0,144.132512
1/25/2012 17:15,101.657312,0,0,0,0,0,0,0,0,0,0,135.92064
1/25/2012 17:30,94.294944,0,0,0,0,0,0,0,0,0,0,128.84144
1/25/2012 17:45,88.348416,0,0,0,0,0,0,0,0,0,0,122.611744
1/25/2012 18:00,83.251392,0,0,0,0,0,0,0,0,0,0,116.948384
1/25/2012 18:15,77.8712,0,0,0,0,0,0,0,0,0,0,111.568192
1/25/2012 18:30,74.190016,0,0,0,0,0,0,0,0,0,0,106.471168
1/25/2012 18:45,70.225664,0,0,0,0,0,0,0,0,0,0,102.789984
1/25/2012 19:00,67.393984,0,0,0,0,0,0,0,0,0,0,98.825632
1/25/2012 19:15,63.995968,0,0,0,0,0,0,0,0,0,0,95.427616
1/25/2012 19:30,61.447456,0,0,0,0,0,0,0,0,0,0,92.312768
1/25/2012 19:45,58.898944,0,0,0,0,0,0,0,0,0,0,89.481088
2/4/2012 8:00,142.433504,0,0,5.08,7.112,5.08,1.016,0,3.048,2.032,0,119.780064
2/4/2012 8:15,205.863136,0,0,0,1.016,0,2.032,4.064,0,0,0,185.47504
2/4/2012 8:30,274.956128,0,0,0,0,1.016,0,1.016,0,0,2.032,242.958144
2/4/2012 8:45,314.31648,0,0,0,0,0,0,0,1.016,0,0,280.619488
2/4/2012 9:00,334.13824,0,0,0,0,0,0,1.016,0,0,0,308.65312
2/4/2012 9:15,339.8016,0,0,0,0,0,0,0,1.016,0,3.048,328.47488
2/4/2012 9:30,339.8016,0,0,0,0,0,0,1.016,1.016,0,0,342.63328
2/4/2012 9:45,334.13824,0,0,0,2.032,1.016,1.016,0,0,0,0,351.12832
2/4/2012 10:00,325.6432,0,0,4.064,0,0,0,0,0,3.048,0,353.96
2/4/2012 10:15,319.97984,0,0,0,0,0,0,0,0,0,0,353.96
2/4/2012 10:30,314.31648,0,0,0,0,0,0,0,0,0,0,351.12832
2/4/2012 10:45,302.98976,0,0,0,0,0,2.032,0,0,0,0,345.46496
2/4/2012 11:00,291.66304,0,0,1.016,2.032,0,2.032,0,0,0,0,336.96992
2/4/2012 11:15,283.168,0,0,2.032,2.032,3.048,0,0,0,0,0,328.47488
2/4/2012 11:30,275.522464,0,0,1.016,0,0,0,0,0,0,0,319.97984
2/4/2012 11:45,273.540288,0,0,0,0,0,0,0,0,0,0,314.31648
2/4/2012 12:00,267.59376,0,0,0,0,0,0,0,0,0,0,308.65312
2/4/2012 12:15,256.550208,0,0,0,0,0,2.032,0,0,0,0,300.15808
2/4/2012 12:30,247.772,0,0,0,0,1.016,3.048,0,0,0,0,291.66304
2/4/2012 12:45,236.44528,0,0,2.032,3.048,1.016,1.016,0,0,0,0,282.318496
2/4/2012 13:00,227.383904,0,0,1.016,0,2.032,1.016,0,1.016,0,0,270.708608
2/4/2012 13:15,223.136384,0,0,1.016,0,0,0,0,0,0,0,262.496736
2/4/2012 13:30,220.587872,0,0,0,0,0,0,0,0,0,0,253.43536
2/4/2012 13:45,218.605696,0,0,0,0,0,0,0,0,0,0,246.35616
